ID,Is_Lead
6UQPB5ZF,0.14288375
DFECKWCT,0.0628879
METJDKYW,0.3622973
JQK8WPFH,0.02468652
EBY9UL9K,0.10577851
KNCFTUH4,0.048688687
DBFLAXLT,0.5984765
3SK228TE,0.06808205
ZF9FYUHY,0.03453663
CTKW8GOR,0.48396823
CSWOZTPQ,0.03636038
64N96YPS,0.029499587
LY5GUT5X,0.06500321
FC2H26PU,0.055967215
XKMRKEJO,0.4165048
VUG3HJNE,0.87903666
4C4HW2CR,0.07033618
H9XJPGWF,0.04415236
GQIR99HN,0.03326617
EUSTBEGD,0.079644576
G6ZNHSNZ,0.20544237
57KMNZOF,0.06252723
8NGXMXEG,0.056091405
68DLFWF3,0.80680126
YXWEBFQF,0.736447
WPCDQDTO,0.13923535
U9MSXYQI,0.8695371
YAVJLSAS,0.0384735
7YOGJGTG,0.08434561
GFU5UFYN,0.026000045
JKJWKGD7,0.15579097
BI5YFFNW,0.34193513
UMCM3FZR,0.05727254
DJEYBFSB,0.8032966
LTAZCSXA,0.027265573
ZP27BDEN,0.14476994
JTVWEE37,0.07228415
GO5AOFXU,0.056769036
M2JEUKY7,0.45741645
IAPUDGKG,0.8521419
LNBNBSCE,0.20099206
MWNC3DCW,0.25180358
B3KNZ6GM,0.090955324
IQVFSDMY,0.1373138
JQISJXJY,0.11464252
FACX8FGC,0.050276425
ELYQ6JST,0.06281558
IPCCANAY,0.99070144
RA75H9W6,0.27485394
XRKXNPGN,0.1651886
C38WGQAD,0.8594774
2NG3GHVS,0.35795468
EASP89RM,0.05718377
5RA266LE,0.30018526
PNHAJ7ZE,0.055967215
YHZUEBXA,0.24099195
JGJXDSUE,0.1612182
MQDXEMDX,0.16449353
GAYGL9OF,0.10450472
XFKMGBIK,0.0601674
ZMMPHZJH,0.2853921
2XV6BW69,0.2869179
3XDP2BPN,0.022959372
G4JQWX8K,0.059250172
VHWFLFAJ,0.49470723
AA5PW4FT,0.05995209
MVVQUSUQ,0.037985653
8PFPQPCH,0.9096881
LBZ6N4AA,0.7878511
GZJXDUEF,0.3783547
BDALSB9A,0.061944637
PXMQTMEZ,0.08623063
QFSDXHLS,0.42695653
MW3PDRJS,0.466422
ZKOMGXUR,0.058727875
FBVQGPTZ,0.18329129
MX2GX3ZR,0.060790893
JL8ESASC,0.11993831
KLEPWULH,0.1458412
67YMQQR3,0.055967215
LTSK8D92,0.07020037
KUSJUMFB,0.52691454
2ZU8RS7I,0.054974552
HUW8SXKP,0.051912006
N6NPWYDN,0.44531184
NNSKQJUM,0.030853117
FQC5SNCV,0.13360159
AFBCGTVT,0.045482595
YBEWT7PD,0.05297274
7VAVNKIV,0.064988196
IDVZUUFJ,0.058689404
UPKYNA8T,0.055859994
WQ682G7Z,0.32568508
J2HTK67C,0.20651393
F7JXGHJ2,0.28294572
RRU3NYYB,0.17053029
NPJQTXXH,0.546601
8KZPNDFE,0.82290936
FADGU33H,0.14713706
Z3KJNFMS,0.1787179
GTLGD2ZY,0.022291683
KMG7BIDQ,0.13979086
9PDGYZTU,0.19513321
VXGZBYWC,0.2016381
QPR9XGDY,0.12556815
TLXWMXWU,0.47575817
FXWKRU7L,0.13664235
WDZYXJSE,0.5093627
7MWARPFT,0.847781
O4VHFLU5,0.18575658
BVYQQH6E,0.53619874
6MUV5QQP,0.055760633
KGMJWWDY,0.039131757
CJEK5OVS,0.19646801
CHE2ZWHN,0.073192224
EEAVY6SG,0.055615272
5PQ4KZN5,0.99436945
QC4MXQZJ,0.19106905
C5WERDVD,0.05568325
K3YGFRET,0.038561665
JSN6GSDC,0.022832992
UVIWB2CI,0.0523278
MP3YSNPE,0.632514
EKQCKCEL,0.315062
8TQVA5ZK,0.21142767
7ZRDQZT7,0.09675656
JN7MPSDU,0.18110885
NYFY3XCT,0.79732496
4BUJXFUF,0.56930315
SWJML8TG,0.2019369
YBTF2JOP,0.14989407
NHWC9TAH,0.09441174
CXMAET3Q,0.21142045
3P6LD3WP,0.061279338
HXBSU7PO,0.18817708
ITW5GOQV,0.054500856
7ZKQFFYR,0.05990398
AFB7DR6E,0.014445171
RSNTKJ5X,0.10223458
AEA7VYFN,0.05371156
YLMSYZRQ,0.1427374
R2RAOJBB,0.51852936
TK82MTEC,0.14974049
FCEXDAEH,0.059786987
IWMUEWMC,0.096195206
MUTGHSVK,0.05848009
XVTQDADC,0.096818216
5J7JJX2A,0.5289784
M3BW2CRK,0.027077693
NWJYDCAW,0.052124538
EEWPSMVO,0.27340728
ACAYX4SJ,0.080886394
PCWCFKSM,0.048064698
AUMYFZ3C,0.05162438
8XDIFG22,0.022677561
4ME2DKTE,0.04745368
NZ4WIDLB,0.15706745
WZQCYG7M,0.4204124
HRDTC9N6,0.05683285
HPWSWEUG,0.8430413
FFA7URPO,0.057205636
23VVVPYX,0.054461263
WCNTGWHE,0.037209053
PBJFNJHM,0.15422927
AGZQZ7KP,0.054763522
ESH3DBCP,0.044272497
W2SJ7U27,0.048446007
JYYAOJCG,0.03686047
LY5UNPQB,0.13010636
GA9FNAQA,0.05286201
E3URMUZM,0.03313554
VPQ9YXAR,0.012497236
V5FPPRDH,0.80262494
P8NTUKYL,0.17752607
DERBS8PU,0.29107654
TFWG45MW,0.2600707
HVGDRQNZ,0.19190063
EGYQAI9M,0.059786987
I96SAAPX,0.041598327
FGVHY2RH,0.05457307
EX5EKN6F,0.040608454
GKUWGDYS,0.43956926
48AZAFTF,0.3212079
BKWVZLYG,0.47536287
AD29CXRY,0.76503253
J8YWGGZX,0.687219
BTAM8Y7L,0.054424368
KMGCZMGD,0.033387825
G4FRTJ48,0.023269707
4R9ISNA5,0.05650076
8D4JLJMN,0.06875413
9GCPLYJX,0.33556908
BCFQGHID,0.06662902
M9PQEHYG,0.12692326
W9WS9RU2,0.1684794
G3NXSY5L,0.17348
6TNIUHUN,0.17075802
9WAEPDCZ,0.13359067
L2N5CPCN,0.5086756
JMHBFSV9,0.035048127
XRDCQQGG,0.052866813
6WZI5ZJX,0.04680085
GYM5SFFS,0.063468285
KNHQQ6VG,0.055330053
B3KAO7BQ,0.05583737
HUWWKXHF,0.05412021
WBEBYD9V,0.85957175
KUZ8WMR6,0.30277544
SJUG5AEX,0.14070196
AQDS7MJ4,0.15278514
EXADGGYJ,0.31308144
63AVUW2O,0.88257194
H7DTF7BZ,0.96925896
2V9RUWEA,0.32012913
DVTHA9O7,0.0673793
4LZWF6UC,0.036549337
7TI8WOB7,0.8597097
GPRWEUMH,0.022004249
BVZCZDSS,0.0460323
OY3TZKCZ,0.14216517
K2S2I5BH,0.060394663
RAXYAFJI,0.21834512
ESPDRO8N,0.86183524
DNBRZBYS,0.06452369
F2LFE7VO,0.042004988
VUJFCFKB,0.2039021
ZYUPVFJQ,0.06568734
BXNPWGBP,0.045984007
EN7U82YU,0.24891482
ZUAMEEKJ,0.03112459
24EWUF6Z,0.18533488
2DXGXXJ5,0.05990398
SAQQBJN6,0.8477348
QV7DUNZ9,0.09073497
JDXVPRVX,0.046101335
MTCVVBVH,0.055959493
NLXMPHYA,0.2536703
K4GDMQ3A,0.065142535
BSNATRHH,0.049750417
FPPVSUEU,0.8628607
MCEZVSVA,0.15492983
CL4K3H4X,0.14313702
H9GUE4PB,0.021697313
ZADCGIH3,0.28891194
J9HHJINC,0.3011178
HRWJKTBB,0.050368056
TRPSXQKG,0.08559445
GIMWJO9K,0.02759157
IZJDSGRC,0.83077675
6BGJYV7Q,0.044360023
DNTTBPFZ,0.1689251
KYIOVKCD,0.14485227
ZTRYWD63,0.051999625
BDQUBCRN,0.16124976
MFDCW8SE,0.1908318
9NUZTYJG,0.82109016
4UUBUK6E,0.119215526
ACQIJQVB,0.8526723
MBJEUMC9,0.077712014
COHXPJNX,0.17869031
ITKQNFOJ,0.06510006
KPWAY6VD,0.054944087
J6RNM8MW,0.06267056
ELLXAEWS,0.06391983
TDDTDVDC,0.21069588
CH6XKTTW,0.11450649
EEBJJP4M,0.044571314
MUN5PA2K,0.28532827
DIJWYBIH,0.14122827
MMUUEXPK,0.82727206
7PUEFFND,0.0631975
JJSHVUGV,0.21455105
C7NBGTXS,0.85446477
YWHP5VML,0.05626054
VT8S6ENZ,0.039434113
P7JPHVA3,0.082650445
E3DK7IZB,0.3972559
C9ZHUGZL,0.054982986
KAEZIWPA,0.021845026
HUCCRX4T,0.4648705
XH47SCFJ,0.7780778
CX6Q7ARQ,0.20662712
34NPCPHY,0.8425657
HYCVKZP6,0.85359913
G3AJPTSG,0.076095276
QJZLBTKN,0.070894055
FRHD3LJ4,0.017284771
BTPTDKPE,0.051560648
M2QG8Y4Y,0.5878313
R9QMZIHN,0.06109005
FZJ6WLWB,0.05770625
5BAOBNXN,0.061983537
KIGSE4TE,0.82369226
VVZ5UMSK,0.060653374
5XUADJJC,0.061411273
CKRDMBXF,0.059896328
WZM5NBVA,0.092263386
JZZKHZUP,0.14087243
KGWVH3YO,0.61396134
7SEAFMT9,0.05065127
ZBBTP5MC,0.0745977
HYRSXS2N,0.04796859
FJE89DY3,0.8250075
L8RYYFTE,0.032258086
E5XMK7CN,0.8366911
MRITQ5OF,0.073262595
EAD2TGR6,0.088835135
CVKOQHTN,0.05724515
2M7Q8FEY,0.056021288
6LTBRHAL,0.25359488
9OTUPAUR,0.06587367
VV5QRXOP,0.12779269
5UXX9JZX,0.12552243
FTGCTCGT,0.13697305
98IN5UAA,0.0783828
FXRAWPV9,0.2797586
L7BHPETX,0.051753767
PYUV546J,0.8759453
2QTB7QJT,0.07382952
YKCASLC9,0.0571664
7E6WRUKF,0.44638073
5A8WC66G,0.059758756
EU7CTOSB,0.046442095
BU8RSKBX,0.21812534
WMK3MTNK,0.113265306
EUE5UCNL,0.0580356
JCG6BYKK,0.031678412
82GVAFVE,0.8430046
XXGPTZ2Y,0.06052574
Q3SEYYNV,0.025709754
MYGYAFQ4,0.1393374
9TVMTEMH,0.117914245
KWHY9PUY,0.087977886
RTICQZNR,0.045454975
WIHVHAEX,0.055192348
CNCS8HQO,0.100251265
LORGRU7R,0.27887028
AZA4KMAQ,0.0342275
OHZXRCQX,0.25492555
LLZWEJNW,0.11642488
ZNHFZHJC,0.054944087
NE8TCBGO,0.896651
CAC4TMFP,0.14153185
P6MXAKSL,0.083060294
D2ECHIOY,0.060812946
JULXT2LL,0.045176752
RWFKRROW,0.18650599
7AWGWTZB,0.04189436
QMAPCAVX,0.92416054
6MYAB2SM,0.5599055
9TNCXFPF,0.4146152
JIQGHGWY,0.12392636
AYAHNHJS,0.15928695
RJXMKB3Z,0.097780876
KLLEPQD5,0.05519767
ABDMNW7R,0.038325742
TMHYYS22,0.8336045
3AEEN4L3,0.10599796
VPCZDUEC,0.39697993
7HAREKTA,0.055786297
4XFWF2UD,0.022916304
BRFRRPQK,0.92543983
X5VTSJDV,0.82356644
MRRP5DHG,0.96370614
N4TYVXUC,0.06910772
ACRRFBG5,0.83894664
H5PVL8ZE,0.28171492
7FUHOPPH,0.02578509
92K9WCHY,0.04860744
KUOZ3STK,0.29203975
EZJKNXFH,0.05388246
WEXBCHTM,0.87268746
BJC6MLDH,0.05679193
JPHDVGXH,0.10822425
FH3VZXKJ,0.060749114
WNJIMGFU,0.17482156
2ASZPDHW,0.5532341
JDQV63KI,0.026929062
77HNK5A3,0.2147665
NBJRTWDY,0.8304673
MEPJFVRH,0.05206299
XCYCXOMV,0.05456886
J5CGK5MH,0.16735576
3I5LB3M6,0.93554604
B8VRUK5G,0.14476994
NDQBZFSZ,0.19410159
GUTRXA6F,0.8274065
XJ6XB8TZ,0.02595459
ZJ6SSBVU,0.05875692
9GJEAEMI,0.17801689
GDRAGNTI,0.047291182
M7HDPFG7,0.11838611
KFCFKOTS,0.8496898
JL4NK8MS,0.053417623
ZS7HCQG7,0.0508555
5EQE3BBD,0.07880154
EMTSCG4R,0.83915955
4SHB4FUW,0.049809918
AGREQWTH,0.18964402
I6F5TYVK,0.073701754
G33N8ZMF,0.03699982
AMIHTBBS,0.114092894
NQDAN6UB,0.14364284
WUXKMH3H,0.9938875
CWAPTUB4,0.16099039
HBKXONCQ,0.4649288
SO66H6YY,0.88411224
LOEQZTVT,0.16852048
T879FJ24,0.42787752
98VAXDS7,0.07374008
VOYXGMVW,0.058031432
EPP43U2F,0.066285014
AK4QLT7S,0.20897388
JZK6EW4T,0.84196067
2CVTZCY7,0.04042945
82HZ2KYR,0.16557118
BERLOD6H,0.90719527
S8PAD8AH,0.055327497
PJZKYCU7,0.06300434
7ETRDECR,0.01999917
KMGZDFDC,0.03072944
MPG4JXGL,0.056445774
POOFHCW6,0.13727856
MNAVQXZV,0.06824799
GLVVD7H8,0.052437134
MXGZROXN,0.05995209
X3NOWJOF,0.3896327
E5PV5BJ3,0.13639398
DHIDCUVX,0.34135813
YEUZ3C99,0.055410657
A3CRKCPH,0.7567813
TYA6CT8V,0.18754193
BUF53LQM,0.4919569
24CSUEOY,0.036816046
EWKCKCRR,0.04725711
US4HEV2Y,0.059975274
JZUDHBA5,0.06333047
BESRJETA,0.0868449
DVDGREF5,0.816593
JPKPXNS4,0.071414426
HCQQ93S3,0.22844893
ERFKJQJZ,0.8365899
Y9JYW4YB,0.1657428
CE4ENUPC,0.3070402
KOTGUKRC,0.025372043
5DK4ZFWG,0.16170295
KTKYMVWT,0.058679327
RADRZX4Q,0.2842003
Y9GQRFFS,0.69738346
GWVWBGSP,0.083968036
LBVJPTGB,0.21592559
6MWSMU4Y,0.07027355
FMEUDPJK,0.18621828
KANCSNKT,0.05462435
BR8UESFG,0.55725735
XMAD5FDX,0.82546115
CWRZMNFB,0.52517456
BH8SZMJA,0.8575183
M9UE35BW,0.057251606
VH4ZHMOY,0.05134228
JMEM5BUL,0.060856838
LEM8ZPN2,0.293917
YAFWD6SJ,0.19163086
EXRK77K2,0.05300251
2QZGWZ4K,0.41560435
8WH8VNRJ,0.47015938
W6WJDCR6,0.18900114
JTOZSQEK,0.059840295
JASZNXBD,0.054429803
KDZ8PNY9,0.8365899
G5XDBBHI,0.07791989
QP9NYJMZ,0.05672544
V4EVVS8K,0.054156557
2LNFZ6UM,0.07712079
YE3N2ZR8,0.8871348
7ENW8FV7,0.06128464
9JY3ZODF,0.02286927
WOV7E3BA,0.0545351
RYL9VXGR,0.25994644
UDC68MNL,0.13114697
N9YNJQBL,0.16101748
FJUPQYGV,0.065612204
CUW7MF3U,0.17451432
NVGYV2QZ,0.058709614
DUQJWUTL,0.14064816
KK38Z6CS,0.13732
JWGXOBBA,0.17125674
DGEPRNSC,0.053485684
IEGAQY2D,0.061050646
LSWM2QOD,0.040053308
J95AWJIW,0.060041506
HT2FJLCQ,0.069752276
8Q47FNBY,0.44184157
HEZDH6JS,0.096710786
W8ASNQBC,0.055327497
HOZQSMSZ,0.06274609
N8YN2HA5,0.16396889
7VHKPYEN,0.044336546
WAEYRPDF,0.2489452
FRBNXUHV,0.054659944
4HSHYYHB,0.20313841
2ETHXTFM,0.057642754
GBDWBMTF,0.48765272
4SQGJX6D,0.20236151
EG4USCQM,0.49312183
BROG8HYG,0.16986291
AHTRVFOX,0.074072205
SN6QYCNU,0.10726937
YQQUUEMF,0.48942167
KRGMPGDW,0.058759987
NWPHZBJY,0.17846583
QKFWYMDF,0.20932564
GFSSVYXQ,0.04109988
DEHTKZVU,0.13500305
56A2UNS2,0.06493014
HJYRZUNC,0.057251606
ZI5HOULM,0.23624103
OKXY9HCB,0.46569857
FWDMFPK8,0.043610893
F6QTMKKF,0.17847486
2DGSMDLV,0.07073782
DK8TZMTW,0.166313
LDXWDWPU,0.8523042
IGNF73TQ,0.054851584
OZ9VSG3S,0.8608136
SXRM5FJQ,0.05400304
NFUC8BUQ,0.19866744
NB8P6VNC,0.1388651
9IPBAZWL,0.048444692
JTKKYUZZ,0.055278342
PT99S3PA,0.4226488
4YZFTDD2,0.4522247
DVH9PN4G,0.068441935
KSKNRMMS,0.055760633
MUGUPWT2,0.08084512
M8QI3HXF,0.10563503
UICCABAN,0.15830278
SPUXKM2A,0.8690812
UIZQAVBU,0.54264486
X6BEXEJX,0.15183847
GKBSCGGB,0.069937035
F3JZOW4W,0.069606036
B2GAP36J,0.53195804
6LYZZKCC,0.12871623
VRQURFDO,0.3884673
AJDQYSG5,0.8319823
XPY34ZMM,0.038044613
ACIHTZHE,0.06443248
EY6Y62ZB,0.08581583
NHU8ERDZ,0.053871397
LDVZFYDM,0.8412832
BKP7BKHD,0.060245734
57XHGWNX,0.21946713
2DXTQOYK,0.28538278
5VRNH5B7,0.46068856
QPEKBAPJ,0.15670924
94CT5JCF,0.16631112
FQCNCWN8,0.060023893
KRSNEXJW,0.83121765
H76FQTDF,0.9930178
GHMA8J23,0.058040626
LTQTRSLT,0.050420165
YT9MEVEU,0.10575472
WSY9GBQA,0.5061096
KNNJBJBN,0.06424965
FEDMYUR8,0.02615317
4CKFHV2R,0.8155609
LNEXSXPX,0.05439115
HQOTZ6EO,0.1786273
HNM3CTC2,0.03699982
OCCFQM32,0.055330053
BXBNYM8Q,0.8455856
2DC3UAWR,0.5276454
DRRX9EGP,0.05727254
PNJ9CTMG,0.19869952
TCYJE4G2,0.277115
GR2DAAMP,0.020170065
FK4AZ6JB,0.06304838
JUS2NY4F,0.8215639
XEG7K9UW,0.06644686
229TTVJM,0.058031432
FM2HYQFX,0.82127637
K8S9SQ8P,0.056256212
GQEZ3PGX,0.3774745
CZCCRNVJ,0.8817314
5WRLSXAE,0.37901518
W3V7KMFP,0.05990398
9CBNRTEI,0.5137922
JSENN62R,0.2698958
DFLUYDD3,0.05682493
N5GDRF2D,0.06109437
SYEV44YF,0.8914498
OA22SPXV,0.04154133
EIUTZUMJ,0.067585416
NDZUKPQO,0.05122589
FXPXFNBV,0.05583737
FYNTZ55V,0.17397419
TXCGXQ88,0.14303209
9FK7T7GX,0.31362373
BBK6TDEN,0.07640151
ZFH7MPGR,0.058031432
KUMEYKUA,0.8467564
5ROCOSJW,0.06391983
J7MDVXUP,0.4655972
UABBHVZ2,0.58771074
IMMRVKM5,0.23536196
87MU8PYX,0.05052692
KAYBKMMR,0.20923941
N3B43GST,0.80917585
ZVJDS92J,0.14483593
XIYM64M8,0.058518294
NCAYFK4A,0.11055185
29AF3OFB,0.09759455
RTBFNEQR,0.14018056
94ANJVU6,0.055179395
FUDCZY6L,0.03736877
NQUKA2TY,0.17704582
AHTZANHT,0.06660834
VYMFQMFX,0.83907133
3HXSZUBV,0.15785585
HSPTJKLW,0.047108915
H4AYNCIM,0.85552305
HDJLFYXK,0.053581286
OVE6T8A6,0.994779
UFAHZVL5,0.8204958
2EITWN9N,0.05384198
FYGAZRD9,0.024997415
4TKYWJMT,0.037798163
GZSBHNFQ,0.1448468
F72YRM7X,0.08738546
R4OM3N9V,0.04522318
XTOQRBNX,0.058031432
BBW2R72U,0.93006015
6QAYWQ3X,0.046040718
KFQ4VXZM,0.04502029
HABNFH8S,0.05439115
LFXENBAG,0.48183137
FUUG5X2E,0.034023017
J5SXLNAF,0.02470248
CYXKPRG2,0.87351924
PCIL5IXV,0.06670873
HDVKAETA,0.07196129
EDWGGCFN,0.061634026
6PZFEJND,0.01879651
LZG4IFAG,0.04575497
GJ4HM6ZY,0.81307334
KRTOS3DU,0.051099647
RLJYCWF2,0.039585035
7SZ5R8RE,0.8540737
JOYXREJJ,0.0607242
PTKHNMYI,0.06122157
MQPG953W,0.8710594
25YIKCVF,0.05749249
G9YM8WV6,0.054445133
JFREGESZ,0.22593033
7TUSGUXS,0.30021223
3DM5GCDH,0.21044211
FLVH7X4B,0.100210756
KU27PP3R,0.033639662
V98EDJ8Y,0.5634621
NWNKZJ8V,0.020824315
KAESE5UV,0.26973927
CW78YBUT,0.08648865
IKFNAK27,0.15670206
CZBZKYWL,0.05897816
FFRUH92K,0.10363267
CFCCGAXQ,0.3444137
CHSJUQ5S,0.82492775
KJVYBF8R,0.05626054
DWHYBRZG,0.059195966
XJFR7KNT,0.057645258
BZJBWE2T,0.22075091
ACKB6RES,0.053643838
NP6UAVVQ,0.041975822
BUNCPDDB,0.9038572
XSRWL49C,0.40596148
RK2OPH4F,0.6260389
4WH2CRBE,0.05598888
MAPE6PRG,0.8702117
RIMVRSPE,0.84531766
BEU2HYZH,0.02991149
AARU4HAR,0.05120977
C9GB4IJN,0.8837835
MOQKBTYU,0.82501376
FNCDCS5H,0.15464923
N4IP4TPG,0.18998617
HUPPICZ3,0.060851563
2GNTTJAC,0.06853891
NU2BFAWF,0.060442816
ETPOHJPY,0.08360586
EUQVUVSV,0.18157874
MMRZJYNQ,0.059273437
NJ7Q9XPX,0.056237888
J4JME6LM,0.056403607
BPBOJQCM,0.057633035
3JVQCVU9,0.059299737
85HYT5HC,0.053086758
FORK6ZEH,0.044093747
RSVTHFGE,0.031908236
8IDXNE3G,0.117175266
PARY7TX4,0.044138066
AIXZA2EK,0.066219024
4PKM5Z3Q,0.03957062
C7XXVPYM,0.04973133
NXPIFDGB,0.04210321
HZ8PJJPU,0.4293777
CR6BMVJD,0.057623077
U8A2SBEW,0.5485559
JU4UFMN8,0.85230964
BNHYDOWG,0.061173055
AQ8GHR8V,0.02216183
CHKNHLEV,0.8693857
6WVKVWTF,0.5192102
ALX5KXJA,0.05269462
MGWGBTHD,0.050583147
JGMQWLW4,0.83742535
WAYYMHGG,0.050297447
BAEIYYNY,0.040749904
3IKMTLJD,0.044505145
8Q2QR5YJ,0.059458077
ARM7M3AQ,0.80815446
MG2M4XM3,0.061118722
UKGZUQ33,0.066082716
KMUWHH9A,0.045245975
PYM2JR6V,0.042753477
KAVBKG9B,0.04410633
IMUKAGFV,0.7622756
KGLVDBF9,0.09811408
TUTYV9AJ,0.050995886
UMUFI4CI,0.43209013
TJMNBR3N,0.4758583
U3QQRRDP,0.31442365
HJRMGBWT,0.8388441
99PHBDDK,0.04787524
MB7MQB5J,0.061711513
7UAMQKGN,0.07848258
DR9FEF9E,0.057156302
6RV3TMTE,0.03970642
2AJ6UG86,0.0539857
IBNJ5GKJ,0.060838293
JSAME78I,0.059840295
AUWRZ4WU,0.86877537
NQ4IJGBP,0.9439892
SK2EMXPI,0.9920671
ZKTZGHLV,0.02796892
EUHRRNP9,0.8338583
39BK6DYT,0.21458016
F9JKGYUC,0.2892982
DHEOGFBK,0.8463894
APAS8DJC,0.07675527
FLWVYNXG,0.03141007
6OEH9HEV,0.19619249
SBFUTPFM,0.049764216
VEYTV7E4,0.19393441
B34PZIK9,0.09155856
FS59XSJX,0.097523294
CDCJHSAS,0.24783641
AGVQWUML,0.30185282
GLYISRRQ,0.056201953
TBPX4TK9,0.11125935
DQA3N6UV,0.023569921
KY7BPGKW,0.98951787
BNHUU9YA,0.18242231
JDYVJ2YX,0.05058706
P46IYAPA,0.41024983
JZHDVAGF,0.90850085
EUUDGEQW,0.02227397
HKKQOUX7,0.89253217
AWFCTYRO,0.030453118
AWHSLWFJ,0.029092414
SUGUYQ5F,0.044861194
NQVE3EEV,0.83165383
RFF7U2NR,0.08357518
HFWAGX7E,0.8474771
BUVZGCBI,0.8370516
QKFM7XPW,0.14174594
HASFTSAR,0.105773255
BSWB4KZB,0.5668396
GWBMXFDH,0.037177224
SFQH8YYK,0.18380976
EOZ3NO5C,0.07553357
KLVBN4DP,0.33923033
5EK5XROA,0.053038698
ZC55K58H,0.045266364
WCT8N84Y,0.08770768
BN7R2QK5,0.26938245
TQBBPF2E,0.053417623
QBJUG8NH,0.3389458
5WKZ72JK,0.07706148
N6YHCK2C,0.0759477
EFKEIHLN,0.041150123
ASIC4PDG,0.14296177
MIAINIOG,0.20631173
I6QOUDYW,0.0668073
GS7CGT6R,0.31568182
IXTXNUUQ,0.058930747
GDQG3JPI,0.014508412
HICWQBOZ,0.22823618
3JX8X9NK,0.5171547
EPGUUZAR,0.24750939
GTXZGBJE,0.054888245
GD7AIKDR,0.17222588
CO3MOWUA,0.019570936
MUWJJ3HM,0.055265985
WFVPRAAB,0.050503466
V2YHEOXM,0.5592029
AVSEXKJF,0.036348965
3FEDBRGN,0.04645615
QRGGWNT4,0.17587726
GSNF3FTC,0.06914869
CCOLKSB7,0.056542665
4H77ZCHB,0.05635802
GQ9CBMAQ,0.064873695
U9J9YNRN,0.05211701
8SXPGRIU,0.33165735
OXXFF74Q,0.13407633
ESKYBYQ2,0.64102536
DCJ76ABW,0.05412021
EHZS9HEF,0.054955672
BPTPH3M5,0.06475505
NLPWNGHP,0.23083259
F6VZLU5T,0.056279585
DDTOX5AM,0.13052851
EKPWTJR6,0.47197446
EGJXRNSL,0.026912997
IU69SIFX,0.025897415
4R65JVWR,0.05583737
9W3H8RFE,0.16707656
WAGVWSQE,0.01272882
6AGVHQJF,0.053518612
HIVEAP9T,0.104676664
GLWLEEJF,0.056584753
4NUFX27F,0.12959163
Z8YJNSZX,0.86269623
HYHSBSVE,0.18139474
JJZCYAZV,0.19141611
EXTFPHST,0.11771082
W4MZITHA,0.06443248
ZGNSUV7S,0.056771312
XRAUZMBQ,0.03558639
TDVAR99B,0.05707821
3SZUHH8Q,0.03207413
JQ8YG4L5,0.8484647
DVB3GQK2,0.056436393
3YF6T4VE,0.85381466
Z93EUSHB,0.17469971
RCSFQT6W,0.13614704
NC3YHPAT,0.054264948
CSSUMW4R,0.8953755
SL6NZ5X7,0.1701619
ALVUTJDM,0.028368698
KGOTCP4C,0.056445774
KIBWCRWG,0.1416258
RWUJE7XV,0.054260045
UXQMKGZG,0.056705993
V8XZYVJF,0.5440947
UFDJYCLM,0.22491398
BUJ6P73R,0.46897236
T8P3WNCH,0.065311216
EKPJ6SKJ,0.17747104
PH2TSTT5,0.069151975
HMFQ6GNC,0.12988748
W5Y7CFJD,0.44635922
YD4YYG3W,0.7947483
HZT8YTPF,0.8394044
TBRFXQVQ,0.03787303
QWHSSGHF,0.036097676
MMSKL4GA,0.24076818
FEQFKPPN,0.022715138
HSFLGSNI,0.05834778
JMDBNFJK,0.3981866
CGXX5GX2,0.028933274
R3WXX2MJ,0.057072747
JQBNBAVP,0.3597344
AMVBCQNK,0.058031432
4MYMHQNI,0.04381572
QFRNCCQS,0.02926208
RRENDRPZ,0.06246356
BFDVN5O8,0.13894074
ACFXESHV,0.09180637
UC4MA5AO,0.023694975
YNHQMZIO,0.8250075
TNE7ESAU,0.055145744
FEYCBRQ2,0.06208114
KLWNEMWW,0.04802707
QLUS4ZEJ,0.8507033
VC6QTAXL,0.8660112
FWA22RIV,0.14205286
GQ8Q3XST,0.8508448
AKKGCEDQ,0.06127343
DH2FWABC,0.3057431
4Z959UED,0.4499227
DSODYRR7,0.11754216
7RN33Q3G,0.062846266
3WHUTMRK,0.4062218
SVGHHXRB,0.1879346
HEENQYYS,0.03745922
K9O9CNS9,0.07611935
KMGB38RN,0.33489162
FLUCSEQY,0.02932293
VJPYKSHQ,0.8296002
SHQNDDCU,0.20383647
GDURCSML,0.4050492
JR3YCPUK,0.0750583
JTL2EDGN,0.46830648
SI5WSPLH,0.05634977
4S6Z6XQT,0.4171039
EVUWTBLA,0.05707821
VJP4FWZP,0.052538812
VSODEA5V,0.054994542
YLNPUBBM,0.18566233
ZWE7EIA2,0.17359544
VRJMKLBS,0.060540628
3QSPMBTA,0.86975414
KF7FBYFV,0.876499
FZW24MAP,0.06133816
GDCUZVAI,0.8315288
CFEYQXJC,0.058687683
BXNGBWWL,0.0880962
HS8EPCUQ,0.28171492
BZWRZJVP,0.3301502
LVKQ4OYU,0.058315318
5JVNDXSV,0.08506807
CCBC8GOP,0.5390279
7KFNOIZE,0.39005092
5LDIWHCT,0.102183595
DWFCXZ7G,0.11581249
KUMPBTKV,0.059885286
VDXLFBC4,0.1748817
BNS3VJRX,0.05554696
CVWZMNHU,0.10129619
8FDMBDUX,0.052018154
EGWQNS2G,0.06329652
